Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 3, 5, 5, 3, 5, 5, 7, 5, 5, 3, 3, 5], 'e': [4, 4, 4, 4, 3, 6, 4, 4, 3, 3, 3, 3, 6, 3, 6, 3, 4, 4, 3, 4], 'd': [3, 2, 3, 4, 2], 'r': [224]}",2022-11-01 07:21:38.413069,4436312,0,250381856,75.258
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 7, 7, 3, 3, 3, 3, 3, 3, 3, 5, 7, 3, 5, 5], 'e': [3, 3, 4, 6, 4, 6, 3, 3, 6, 6, 4, 4, 4, 6, 3, 6, 4, 4, 3, 4], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 07:23:04.555024,4932520,0,263309344,75.762
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 7, 3, 5, 7, 7, 3, 3, 5, 7, 3, 5, 3, 5, 3, 5], 'e': [6, 6, 3, 4, 4, 6, 4, 4, 3, 3, 6, 4, 3, 4, 6, 4, 6, 6, 4, 6], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 07:24:36.189004,4779712,0,224381760,74.626
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 5, 5, 7, 7, 7, 7, 5, 5, 5, 3, 5, 7, 3, 7, 5], 'e': [3, 6, 4, 6, 6, 3, 4, 6, 4, 3, 6, 3, 3, 4, 4, 6, 3, 4, 4, 3], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 07:27:04.060459,5007544,0,367104912,76.402
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 7, 3, 5, 3, 7, 5, 5, 3], 'e': [4, 6, 6, 4, 4, 6, 6, 3, 6, 4, 4, 6, 4, 4, 6, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 07:29:04.172407,4815560,0,308394240,76.062
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 5, 3, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 3, 3, 6, 6, 4, 6, 4, 3, 3, 3, 6, 3, 4, 3, 4, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 07:30:39.787597,4773048,0,278086080,76.124
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 5, 7, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 3, 5, 5], 'e': [3, 4, 4, 4, 4, 4, 4, 3, 3, 6, 4, 4, 3, 6, 4, 6, 6, 3, 6, 4], 'd': [2, 4, 3, 2, 3], 'r': [224]}",2022-11-01 07:31:54.950893,4897920,0,225299808,75.016
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 5, 5, 5, 5, 5, 5, 7, 3, 7, 7, 5, 3], 'e': [4, 4, 6, 4, 3, 3, 4, 4, 3, 3, 4, 3, 6, 4, 3, 3, 6, 4, 4, 6], 'd': [4, 4, 4, 3, 2], 'r': [224]}",2022-11-01 07:34:13.148031,4450720,0,316352192,75.684
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 5, 7, 5, 5, 5, 7, 5, 5, 3, 7, 3, 5, 3, 5, 7], 'e': [3, 3, 6, 4, 3, 4, 6, 3, 4, 3, 3, 4, 4, 4, 4, 6, 4, 4, 6, 4], 'd': [3, 2, 2, 4, 4], 'r': [224]}",2022-11-01 07:35:55.302025,5637336,0,278345280,75.792
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 5, 3, 3, 5, 7, 5, 7, 5, 3, 7, 5, 3, 3, 5, 5], 'e': [3, 3, 3, 3, 4, 4, 3, 4, 6, 4, 4, 6, 4, 4, 6, 6, 3, 6, 4, 3], 'd': [3, 4, 3, 3, 3], 'r': [224]}",2022-11-01 07:37:28.862630,5046736,0,260070864,75.78
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 3, 5, 3, 5, 5, 5, 5, 3, 3, 3, 3, 5, 3, 3, 5], 'e': [4, 4, 4, 4, 4, 3, 6, 4, 3, 6, 6, 3, 4, 6, 4, 3, 3, 4, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 07:38:49.366718,4819200,0,265450224,75.756
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 5, 5, 5, 7, 5, 7, 5, 7, 5, 5, 5, 3, 5, 3], 'e': [6, 6, 4, 3, 4, 6, 3, 4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 4, 3, 3], 'd': [3, 2, 2, 4, 4], 'r': [224]}",2022-11-01 07:40:30.347973,5048264,0,286620576,76.194
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5, 5, 7, 3, 7, 5, 3, 5, 3], 'e': [3, 4, 4, 4, 3, 6, 6, 6, 4, 3, 4, 3, 3, 4, 4, 6, 4, 4, 4, 6], 'd': [3, 3, 2, 4, 3], 'r': [224]}",2022-11-01 07:42:19.399153,4899240,0,281688384,75.82
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 7, 3, 5, 3, 5, 7, 5, 5, 7, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 4, 4, 3, 6, 4, 6, 6, 4, 6, 4, 4, 4, 3, 6, 6, 6, 4, 6], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 07:44:41.096081,6423488,0,370304672,76.894
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 5, 7, 7, 5, 7, 5, 5, 5, 5, 7, 7, 7, 5, 5, 3], 'e': [4, 4, 6, 4, 6, 3, 6, 4, 3, 3, 4, 3, 6, 4, 3, 4, 6, 4, 4, 6], 'd': [4, 4, 4, 3, 2], 'r': [224]}",2022-11-01 07:47:22.167442,4492888,0,351244224,75.792
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 5, 5, 3, 5, 7, 5, 3, 7, 3, 5, 3, 3, 5, 5, 3], 'e': [4, 4, 6, 4, 6, 3, 4, 4, 4, 4, 4, 3, 4, 4, 6, 3, 6, 4, 4, 3], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 07:49:12.890073,4932808,0,291339552,76.134
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 3, 5, 5], 'e': [4, 3, 6, 3, 6, 4, 4, 4, 6, 4, 4, 6, 4, 4, 6, 6, 3, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 07:51:04.377531,5093032,0,314289808,76.28
"{'wid': None, 'ks': [7, 7, 7, 5, 5, 5, 7, 5, 5, 7, 7, 5, 5, 3, 5, 7, 5, 5, 5, 5], 'e': [3, 3, 6, 4, 3, 4, 6, 3, 4, 3, 3, 4, 4, 4, 4, 6, 4, 4, 6, 4], 'd': [3, 2, 2, 4, 4], 'r': [224]}",2022-11-01 07:53:00.479037,5658136,0,292319296,75.866
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 5, 7, 3, 7, 5, 7, 5, 5, 5, 3, 3, 3, 3, 7, 5], 'e': [3, 6, 6, 6, 6, 3, 4, 6, 4, 6, 6, 3, 4, 4, 4, 4, 3, 6, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 07:55:45.445277,5249056,0,394931152,76.43
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 7, 5, 5, 3, 3, 5, 7, 5, 3, 3, 7, 7, 7, 5, 5], 'e': [6, 4, 4, 6, 4, 4, 3, 6, 6, 4, 6, 4, 4, 4, 6, 4, 6, 4, 6, 3], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 07:57:48.371901,5626944,0,314507264,76.506
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 3, 3, 5, 3, 7, 5, 5, 5, 7, 5, 5, 5, 5], 'e': [6, 6, 4, 6, 6, 4, 6, 4, 4, 4, 6, 4, 6, 6, 4, 6, 3, 4, 4, 3], 'd': [4, 4, 3, 2, 3], 'r': [224]}",2022-11-01 07:59:52.952835,4645080,0,318903248,75.386
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 5, 5, 7, 5, 3, 7, 7, 7, 5, 7, 5, 7, 7, 5], 'e': [3, 4, 6, 6, 3, 4, 4, 6, 6, 6, 4, 6, 4, 3, 6, 6, 6, 6, 4, 6], 'd': [4, 4, 2, 3, 3], 'r': [224]}",2022-11-01 08:02:07.263297,5337608,0,333494752,76.306
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 5, 7, 5, 5, 7, 5, 3, 3, 7, 3, 7, 5, 7, 7, 7], 'e': [4, 6, 4, 4, 4, 6, 6, 6, 4, 4, 4, 4, 3, 4, 4, 4, 6, 3, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:04:09.789157,5554440,0,321994336,76.624
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 3, 5, 3, 5, 5, 5, 5, 5, 7, 5, 7, 5, 5, 5], 'e': [6, 4, 6, 6, 6, 3, 4, 6, 6, 6, 4, 4, 6, 4, 6, 4, 6, 3, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 08:06:11.564728,5169640,0,329656256,76.478
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 7, 7, 7, 7, 5, 7, 3, 3, 5, 5, 5, 5, 7, 7, 5], 'e': [4, 4, 6, 3, 6, 6, 4, 3, 6, 4, 6, 6, 3, 4, 4, 6, 6, 4, 6, 6], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 08:08:23.490715,5638680,0,349079264,76.684
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 7, 5, 3, 5, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 3], 'e': [4, 4, 4, 3, 4, 4, 3, 4, 6, 4, 6, 4, 6, 4, 4, 6, 4, 4, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 08:10:45.177894,5218248,0,355978112,76.714
"{'wid': None, 'ks': [7, 3, 7, 3, 7, 5, 7, 3, 7, 3, 5, 3, 5, 3, 5, 3, 3, 5, 7, 3], 'e': [6, 6, 6, 4, 6, 3, 4, 4, 3, 4, 3, 3, 3, 6, 4, 4, 4, 6, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [224]}",2022-11-01 08:12:23.249849,5000280,0,257060256,75.378
"{'wid': None, 'ks': [3, 5, 7, 5, 7, 5, 5, 5, 3, 7, 3, 3, 5, 5, 7, 3, 5, 7, 3, 3], 'e': [4, 3, 6, 6, 4, 4, 6, 4, 4, 4, 6, 3, 4, 3, 3, 4, 6, 6, 3, 4], 'd': [3, 2, 2, 3, 4], 'r': [224]}",2022-11-01 08:14:04.475774,5191008,0,253675968,75.608
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 6, 3, 4, 3, 3, 3, 4, 4, 6, 3, 6, 6, 6, 4, 3, 4], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 08:15:45.071314,4796360,0,266388576,75.922
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 5, 7, 7, 5, 5, 5, 3, 5, 5, 3, 7, 3, 7, 5], 'e': [4, 4, 4, 6, 4, 6, 6, 4, 6, 3, 6, 4, 4, 4, 4, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:17:40.499241,5705616,0,317731264,76.708
"{'wid': None, 'ks': [7, 5, 3, 7, 3, 5, 7, 5, 7, 5, 5, 5, 5, 3, 3, 7, 3, 3, 3, 7], 'e': [4, 3, 6, 4, 4, 4, 6, 3, 6, 6, 4, 3, 4, 3, 3, 4, 4, 6, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [224]}",2022-11-01 08:19:25.973765,4623136,0,279321408,75.566
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 3, 5, 3, 7, 7, 5, 5, 7, 5, 3, 5, 5, 7, 5], 'e': [4, 6, 4, 4, 3, 6, 3, 6, 6, 4, 3, 4, 4, 4, 3, 6, 4, 4, 4, 4], 'd': [3, 3, 4, 3, 4], 'r': [224]}",2022-11-01 08:21:25.288363,5023576,0,294459264,76.178
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 5, 3, 3, 5, 7, 5, 5, 3, 7, 5, 7, 7, 5], 'e': [4, 3, 4, 6, 4, 4, 4, 6, 6, 4, 6, 4, 4, 4, 6, 4, 3, 4, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:23:13.094941,5520856,0,285286992,76.228
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 3, 5, 3, 7, 5, 3, 5, 5, 7, 5, 7, 5, 3, 3], 'e': [6, 3, 6, 6, 3, 3, 4, 4, 6, 6, 4, 3, 6, 4, 6, 4, 4, 3, 4, 4], 'd': [3, 2, 3, 2, 2], 'r': [224]}",2022-11-01 08:24:48.049770,3881224,0,229638368,73.926
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 7, 7, 7, 7, 5, 5, 5, 5, 3, 7, 7, 3, 3, 7], 'e': [3, 3, 3, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 6, 4, 6, 3], 'd': [3, 2, 3, 3, 3], 'r': [224]}",2022-11-01 08:26:02.688942,5028608,0,220353312,75.716
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 7, 5, 7, 5, 7, 7, 7, 7, 5, 5, 5, 7, 7, 5], 'e': [3, 4, 6, 6, 3, 4, 4, 6, 6, 6, 6, 4, 4, 3, 6, 6, 6, 6, 4, 6], 'd': [4, 4, 2, 3, 2], 'r': [224]}",2022-11-01 08:28:15.966067,4896808,0,324728672,75.832
"{'wid': None, 'ks': [7, 5, 5, 3, 7, 7, 5, 7, 5, 7, 5, 5, 3, 7, 5, 5, 5, 5, 5, 5], 'e': [6, 4, 4, 3, 4, 6, 3, 4, 4, 3, 6, 4, 4, 4, 4, 4, 3, 4, 6, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-11-01 08:29:54.354276,4658200,0,232396240,74.688
"{'wid': None, 'ks': [3, 3, 5, 7, 7, 7, 5, 3, 5, 7, 5, 5, 5, 7, 3, 3, 3, 5, 3, 3], 'e': [4, 3, 4, 3, 6, 4, 4, 4, 3, 4, 6, 4, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [4, 4, 4, 3, 3], 'r': [224]}",2022-11-01 08:31:51.648533,4958928,0,317199392,76.192
"{'wid': None, 'ks': [3, 5, 5, 5, 3, 3, 5, 5, 5, 5, 7, 3, 3, 3, 5, 5, 7, 3, 3, 5], 'e': [4, 3, 6, 3, 4, 6, 3, 6, 3, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4], 'd': [4, 3, 3, 2, 3], 'r': [224]}",2022-11-01 08:33:22.713358,4070280,0,228907328,74.33
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 7, 7, 7, 7, 5, 7, 3, 5, 3, 7, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 6, 6, 4, 3, 6, 4, 4, 6, 6, 4, 3, 6, 4, 6, 3, 4], 'd': [3, 3, 4, 4, 3], 'r': [224]}",2022-11-01 08:35:31.383788,5382528,0,341298144,76.526
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 5, 7, 5, 3, 7, 7, 7, 5, 7, 5, 7, 5, 5], 'e': [3, 4, 6, 6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 4, 4], 'd': [3, 4, 2, 4, 3], 'r': [224]}",2022-11-01 08:37:28.103349,5760600,0,324264864,76.552
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 3, 5, 3, 5, 5], 'e': [3, 4, 4, 4, 3, 4, 6, 6, 4, 3, 6, 3, 3, 4, 4, 6, 4, 4, 4, 6], 'd': [3, 3, 2, 4, 3], 'r': [224]}",2022-11-01 08:39:06.442696,4845232,0,266354240,75.722
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 3, 7, 7, 5, 7, 5, 5, 3, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 4, 6, 6, 4, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 08:41:36.264894,5383912,0,366988672,76.508
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 5, 7, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 7, 5], 'e': [6, 4, 4, 6, 4, 6, 4, 3, 6, 6, 6, 4, 4, 6, 4, 6, 6, 4, 6, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 08:43:35.250153,5809808,0,333905184,76.576
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 7, 7, 7, 7, 5, 7, 3, 5, 3, 7, 5, 5, 3, 5, 5], 'e': [3, 3, 6, 3, 6, 6, 4, 3, 4, 4, 4, 6, 4, 4, 3, 6, 4, 6, 3, 4], 'd': [3, 3, 4, 4, 3], 'r': [224]}",2022-11-01 08:45:31.104200,5227896,0,316927008,76.348
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 7, 5, 5, 3, 7, 5, 7, 7, 5], 'e': [4, 3, 6, 6, 4, 4, 4, 6, 6, 4, 6, 4, 4, 4, 6, 4, 3, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 08:47:24.390756,5896472,0,299306896,76.358
"{'wid': None, 'ks': [3, 5, 5, 7, 3, 7, 3, 3, 3, 5, 7, 5, 5, 7, 7, 3, 5, 3, 3, 7], 'e': [4, 3, 4, 3, 3, 4, 4, 4, 6, 4, 6, 4, 4, 4, 3, 6, 6, 6, 4, 6], 'd': [3, 3, 4, 3, 3], 'r': [224]}",2022-11-01 08:49:01.562660,5140872,0,271841632,76.148
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 5, 5, 3, 5, 7, 3, 3, 5, 3, 5, 3, 3, 5, 5, 3], 'e': [4, 4, 6, 3, 6, 3, 4, 4, 4, 3, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 08:50:37.852537,4527560,0,256760448,75.686
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 7, 3, 3, 5, 3, 5, 5, 7, 7, 5], 'e': [4, 4, 6, 3, 6, 6, 4, 3, 6, 4, 6, 3, 3, 4, 4, 6, 3, 4, 4, 3], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 08:52:41.784374,4981784,0,326528208,76.208
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 3, 7, 7, 5, 5, 7, 3, 5, 5, 5, 5, 3, 7, 5], 'e': [4, 4, 6, 6, 6, 4, 4, 4, 6, 3, 4, 4, 4, 4, 6, 6, 3, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 08:54:39.988745,5104720,0,321775440,76.302
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 7, 3, 5, 3, 7, 3, 5, 3], 'e': [4, 6, 4, 4, 3, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 08:56:29.257402,4785144,0,286105536,75.886
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 7, 7, 5, 3, 5, 7, 5, 5, 7, 7, 5, 5, 7, 7, 7], 'e': [4, 6, 4, 3, 3, 6, 4, 3, 6, 4, 6, 4, 4, 4, 3, 6, 6, 6, 4, 4], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 08:58:40.676717,6088016,0,352596832,76.81
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 5, 7, 3, 3, 5, 5, 5, 5, 3, 7, 3, 7, 5], 'e': [4, 4, 6, 3, 6, 6, 4, 6, 4, 3, 3, 3, 6, 3, 4, 4, 4, 6, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:00:35.882237,5232064,0,321195968,76.364
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 5, 3, 5, 3, 7, 7, 7, 5, 5], 'e': [6, 4, 4, 6, 4, 6, 3, 6, 6, 3, 6, 4, 4, 4, 6, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:02:31.277279,5872888,0,325096640,76.768
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:04:33.582142,5257920,0,306520992,76.4
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 3, 5, 5, 7, 3, 3, 5, 7, 5, 5, 3, 3, 7, 5], 'e': [6, 6, 3, 3, 4, 6, 4, 4, 6, 4, 6, 4, 3, 4, 4, 4, 6, 4, 4, 3], 'd': [2, 2, 2, 4, 3], 'r': [224]}",2022-11-01 09:06:21.578206,4882232,0,273246496,75.832
"{'wid': None, 'ks': [7, 5, 5, 3, 7, 7, 5, 3, 5, 7, 5, 5, 3, 7, 5, 5, 5, 5, 7, 3], 'e': [4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 6, 4, 3, 4, 4, 4, 4, 3, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 09:08:26.973286,4733760,0,317894496,76.298
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 3, 5, 5, 7, 7, 7, 5, 7, 7, 3, 5, 3, 7, 5], 'e': [4, 6, 4, 4, 4, 4, 3, 6, 6, 4, 3, 6, 4, 4, 3, 6, 4, 4, 4, 4], 'd': [3, 3, 4, 3, 4], 'r': [224]}",2022-11-01 09:10:28.688762,5043664,0,300777216,76.28
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 5, 7, 3, 7, 5, 7, 5, 5, 5, 3, 3, 3, 3, 7, 5], 'e': [3, 4, 6, 6, 3, 3, 4, 6, 4, 6, 4, 3, 4, 3, 4, 4, 3, 6, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 09:13:00.716247,5125016,0,361430160,76.192
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3, 3, 5, 5], 'e': [3, 3, 3, 3, 4, 4, 3, 4, 6, 4, 4, 6, 4, 4, 6, 3, 3, 6, 4, 3], 'd': [3, 4, 3, 3, 3], 'r': [224]}",2022-11-01 09:14:22.789471,5015888,0,248379856,75.634
